dataset,frac,seed,e1_ap,e2_ap,e1_t,e2_t,ens_full,ens_full_t,ens_at_e1,ens_at_e2,e2ens_ap,e2ens_t,beat_e1_isot,beat_e2ens,e2ens_faster,beat_e2_isot
Pulsar-Dataset-HTRU2,0.8,1,0.9168872418604753,0.9178653038130156,25.586472820996278,25.989870640003573,0.9200028355569653,22.632008416985627,0.9200028355569653,0.9200028355569653,0.9186257839920968,314.09876316699956,True,True,False,True
Pulsar-Dataset-HTRU2,0.9,1,0.9163555016091998,0.9178516631543294,26.096053323992237,28.7303674479881,0.9177198507434914,13.804403062007623,0.9177198507434914,0.9177198507434914,0.9179113021678128,363.5520369809965,True,True,False,False
Amazon_employee_access,0.2,0,0.12795713792982144,0.16343189361983465,13.7037487409998,19.39186004099429,0.13633263877490887,19.904323183000088,0.13633263877490887,0.13633263877490887,0.161907376605689,172.62280253200151,True,False,False,False
Amazon_employee_access,0.6,0,0.24529795708387103,0.27889097196904644,74.17634401699615,120.30020945499564,0.22049855025125203,46.546633525998914,0.22049855025125203,0.22049855025125203,0.26598507994884124,324.1521982819977,False,False,False,False
Amazon_employee_access,1.0,0,0.29905687109304707,0.292703662092965,134.6906372660087,189.16977644101098,0.2480741383043006,72.40949572000136,0.2480741383043006,0.2480741383043006,0.2916431429460757,714.4825047490012,False,False,False,False
Amazon_employee_access,0.2,1,0.14156708045274022,0.14613887463845274,20.614304564989652,21.617313331016703,0.15911586830313953,18.436596387999998,0.15911586830313953,0.15911586830313953,0.1650118575491457,103.00293694100401,True,True,False,True
Amazon_employee_access,0.6,1,0.22210730507920207,0.22444955506598438,93.7672835390058,107.75015654598064,0.2251557880848159,42.15929532899918,0.2251557880848159,0.2251557880848159,0.21615992308222148,145.95083197900385,True,False,False,True
Amazon_employee_access,1.0,1,0.2596484885403805,0.26585627399667516,153.70804675400177,168.48037622500124,0.2242422648977473,83.25707900500038,0.2242422648977473,0.2242422648977473,0.25167309740951627,234.01607997401152,False,False,False,False
Amazon_employee_access,0.1,0,0.12370375766830885,0.11954906084154517,6.7271072000294225,6.109297975010122,0.14117072782603113,6.717240132027655,0.14117072782603113,0.1347307823987087,0.1540707886956303,63.34246675801114,True,True,False,True
Amazon_employee_access,0.3,0,0.1896932306010363,0.19014813985500495,45.156377928007714,45.13004271200771,0.18301521208324226,13.617678690003231,0.18301521208324226,0.18301521208324226,0.18693443427875928,226.05814373299654,False,False,False,False
